Source,Indicator,Sector,Units,Scenario,ScenarioGeography,Technology,Sub_Technology,2018,2019,2025,2030,2040,SourceSheet
WEO2020,NA,model_indicator,NA,SDS,Southeast Asia,"TFC/GDP (toe per $1000, PPP)",NA,0.0533,0.0524,0.0436,0.0358,0.0251,ASEAN_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Southeast Asia,TPED per capita (toe),NA,1.0451,1.0718,1.0975,1.128,1.1696,ASEAN_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Total generation,Total generation,11170.2998,10993.2002,11246.59961,11598.90039,12564.7002,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Coal,NA,2896.54,2485.52,1584.72,1246.89,844.129,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Oil,NA,206.164,187.774,99.288,64.894,35.857,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Natural gas,NA,3138.98,3262.16,3492.56,3408.46,3367.78,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Nuclear,NA,1979.19,2005.85,1857.76,1793.82,1595.84,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Renewables,NA,2916.94,3019.39,4185.11,5057.69,6693.93,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Renewables,Hydro,1430.66,1397.09,1572.09,1616.3,1693.35,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Renewables,Bioenergy,371.88,379.576,456.881,492.844,559.05,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Renewables,Wind,745.018,835.436,1326.73,1799.14,2622.71,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Renewables,Geothermal,54.853,56.217,65.666,79.025,112.083,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Renewables,Solar PV,304.73,340.708,751.487,1044.68,1618.91,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Renewables,CSP,8.81,9.225,10.78,17.496,43.26,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,OECD,Renewables,Marine,0.994,1.132,1.478,8.205,44.571,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Total capacity,Total capacity,3175.6,3233.04,3527.76,3845.4,4527.53,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Coal,NA,570.646,553.23,374.44,284.518,198.791,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Oil,NA,176.164,171.072,105.26,75.338,51.953,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Natural gas,NA,947.712,954.765,1016.98,1091.29,1196.57,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Nuclear,NA,307.507,298.853,277.562,251.647,219.802,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Renewables,NA,1166.42,1245.59,1731.14,2083.63,2652.71,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Renewables,Hydro,495.678,495.487,511.942,521.2,538.532,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Renewables,Bioenergy,83.069,85.406,97.47,103.707,114.658,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Renewables,Wind,308.159,335.476,493.321,620.626,798.322,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Renewables,Geothermal,8.905,9.278,10.004,11.893,16.483,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Renewables,Solar PV,265.984,315.07,613.357,816.171,1153.42,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Renewables,CSP,4.074,4.314,4.458,6.598,13.061,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,OECD,Renewables,Marine,0.552,0.555,0.592,3.435,18.229,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Total CO2,Total CO2,11493.368,11074.846,9761.174,9024.568,7750.138,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Coal,NA,3341.82,2938.662,1965.149,1589.476,1122.467,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Oil,NA,4752.768,4718.955,4301.404,4019.069,3305.167,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Natural gas,NA,3398.779,3417.297,3495.465,3417.404,3324.601,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Power sector,Power sector,4256.65,3933.1,2986.15,2552.66,2056.07,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Coal,NA,2780.44,2416.01,1498.56,1150.37,721.171,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Oil,NA,157.626,149.814,74.463,48.654,29.171,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Natural gas,NA,1318.59,1367.27,1413.12,1353.63,1305.73,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Final consumption,Final consumption,6515.84,6455.41,6030.57,5737.91,4973.4,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Coal,NA,449.01,420.622,378.501,355.093,320.54,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Oil,NA,4311.97,4289.52,3951.36,3712.07,3039.94,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Oil,Transport,3510.8,3498.96,3255.9,3086.81,2547.72,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Natural gas,NA,1754.85,1745.28,1700.71,1670.75,1612.93,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Industry,NA,NA,NA,NA,NA,NA,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Transport,NA,NA,NA,NA,NA,NA,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,OECD,Buildings,NA,NA,NA,NA,NA,NA,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,million,SPS,OECD,Population (million),NA,1301.97,1308.3,1335.29,1353.23,1379.67,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,OECD,Share of World population,NA,0.1715,0.1705,0.164,0.1591,0.1507,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SPS,OECD,"GDP ($2019 billion, PPP)",NA,60682.1016,61689.8008,66966.3984,72965.2969,86214.7031,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,OECD,Share of World GDP,NA,0.4394,0.4346,0.4017,0.3729,0.3262,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,OECD,"GDP per capita ($2019, PPP)",NA,46608,47152.5,50151,53919.3008,62489.5,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,OECD,"GDP ($2019 billion, MER)",NA,52378.5,53274.1992,57672.6016,62979.8984,74522.7969,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,OECD,"TPED/GDP (toe per $1000, PPP)",NA,0.0885,0.086,0.0765,0.069,0.0561,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,OECD,"TFC/GDP (toe per $1000, PPP)",NA,0.0624,0.0611,0.0556,0.0508,0.0416,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,OECD,TPED per capita (toe),NA,4.1229,4.0564,3.8341,3.7193,3.5066,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Total generation,Total generation,11170.2998,10993.2002,10962.59961,11315.40039,13003.90039,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Coal,NA,2896.54,2485.52,714.364,207.231,134.01,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Oil,NA,206.164,187.774,79.939,41.358,12.237,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Natural gas,NA,3138.98,3262.16,3597.22,2854.79,1360.12,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Nuclear,NA,1979.19,2005.85,1906.2,1978.5,1997.97,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Renewables,NA,2916.94,3019.39,4637.74,6206.3,9472.42,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Renewables,Hydro,1430.66,1397.09,1582.51,1660.27,1775.07,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Renewables,Bioenergy,371.88,379.576,487.501,580.727,828.686,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Renewables,Wind,745.018,835.436,1542.09,2304.77,3875.56,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Renewables,Geothermal,54.853,56.217,73.734,101.493,166.199,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Renewables,Solar PV,304.73,340.708,927.817,1491.84,2568.38,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Renewables,CSP,8.81,9.225,20.43,54.349,195.081,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,OECD,Renewables,Marine,0.994,1.132,3.653,12.854,63.45,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Total capacity,Total capacity,3175.6,3233.04,3684.48,4237.66,5513.39,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Coal,NA,570.646,553.23,349.039,216.085,79.94,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Oil,NA,176.164,171.072,94.176,59.784,35.983,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Natural gas,NA,947.712,954.765,953.385,947.498,969.605,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Nuclear,NA,307.507,298.853,280.936,279.282,282.858,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Renewables,NA,1166.42,1245.59,1960.48,2622.3,3788.78,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Renewables,Hydro,495.678,495.487,517.631,538.747,566.478,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Renewables,Bioenergy,83.069,85.406,104.854,122.79,167.591,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Renewables,Wind,308.159,335.476,567.515,777.442,1150.65,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Renewables,Geothermal,8.905,9.278,11.412,15.742,25.126,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Renewables,Solar PV,265.984,315.07,749.794,1143.78,1795.87,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Renewables,CSP,4.074,4.314,7.716,18.403,57.357,OECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,OECD,Renewables,Marine,0.552,0.555,1.555,5.387,25.705,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Total CO2,Total CO2,11493.368,11074.715,8376.011,6427.652,3201.321,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Coal,NA,3341.82,2938.661,1101.517,507.66,231.519,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Oil,NA,4752.768,4718.843,3920.281,3178.754,1525.513,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Natural gas,NA,3398.779,3417.28,3355.397,2750.076,1514.453,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Power sector,Power sector,4256.65,3933.1,2192.15,1305.68,423.389,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Coal,NA,2780.44,2416.01,683.49,173.554,40.164,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Oil,NA,157.626,149.814,64.088,34.297,13.224,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Natural gas,NA,1318.59,1367.27,1444.58,1100.75,416.956,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Final consumption,Final consumption,6515.84,6455.41,5499.23,4544.18,2399.63,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Coal,NA,449.01,420.622,339.74,271.604,154.971,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Oil,NA,4311.97,4289.52,3608.03,2934.89,1393.3,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Oil,Transport,3510.8,3498.96,2985.31,2457.24,1157.38,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Natural gas,NA,1754.85,1745.28,1551.46,1337.69,851.356,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Industry,NA,NA,NA,NA,NA,NA,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Transport,NA,NA,NA,NA,NA,NA,OECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,OECD,Buildings,NA,NA,NA,NA,NA,NA,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,million,SDS,OECD,Population (million),NA,1301.97,1308.3,1335.29,1353.23,1379.67,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,OECD,Share of World population,NA,0.1715,0.1705,0.164,0.1591,0.1507,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SDS,OECD,"GDP ($2019 billion, PPP)",NA,60682.1016,61689.8008,66966.3984,72965.2969,86214.7031,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,OECD,Share of World GDP,NA,0.4394,0.4346,0.4017,0.3729,0.3262,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,OECD,"GDP per capita ($2019, PPP)",NA,46608,47152.5,50151,53919.3008,62489.5,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,OECD,"GDP ($2019 billion, MER)",NA,52378.5,53274.1992,57672.6016,62979.8984,74522.7969,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,OECD,"TPED/GDP (toe per $1000, PPP)",NA,0.0885,0.086,0.0721,0.0614,0.0452,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,OECD,"TFC/GDP (toe per $1000, PPP)",NA,0.0624,0.0611,0.0531,0.0457,0.0321,OECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,OECD,TPED per capita (toe),NA,4.1229,4.0564,3.6164,3.3121,2.8238,OECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Total generation,Total generation,15448.7002,15948.5,18432.59961,21219.5,27529,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Coal,NA,7263.11,7363.79,7833.48,8047.36,8140.34,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Oil,NA,580.317,596.876,564.16,495.022,427.538,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Natural gas,NA,3011.22,3054.67,3454.44,3922.82,5018.82,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Nuclear,NA,731.244,783.115,954.965,1287.43,1843.44,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Renewables,NA,3860.59,4147.85,5623.44,7464.72,12096.7,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Renewables,Hydro,2783.28,2907.41,3083.62,3472.7,4225.28,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Renewables,Bioenergy,262.676,287.504,438.016,562.416,851.271,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Renewables,Wind,528.39,587.406,1067.39,1561.71,2818.75,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Renewables,Geothermal,34.105,35.858,59.54,110.929,209.169,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Renewables,Solar PV,249.62,323.934,963.756,1719.58,3858.92,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Renewables,CSP,2.511,5.727,11.055,36.668,130.665,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Non-OECD,Renewables,Marine,0.011,0.013,0.068,0.715,2.676,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Total capacity,Total capacity,4052.57,4251.22,5303.83,6349.09,8890.75,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Coal,NA,1518.81,1570.79,1704.61,1724.48,1720.45,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Oil,NA,266.971,268.429,239.193,215.523,187.287,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Natural gas,NA,803.152,832.761,981.612,1093.56,1374.28,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Nuclear,NA,112.321,115.76,140.249,188.4,259.623,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Renewables,NA,1350.03,1461.54,2212.36,3053.22,5085.67,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Renewables,Hydro,797.963,811.006,916.388,1027.41,1232.38,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Renewables,Bioenergy,61.655,67.619,92.257,114.683,163.081,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Renewables,Wind,254.548,287.357,484.245,678.316,1115.65,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Renewables,Geothermal,5.333,5.873,9.534,16.854,30.878,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Renewables,Solar PV,228.948,287.75,705.539,1202.6,2501.2,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Renewables,CSP,1.578,1.928,4.367,13.057,41.486,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Non-OECD,Renewables,Marine,0.007,0.009,0.031,0.301,0.999,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Total CO2,Total CO2,20477.572,20900.207,21810.319,22663.338,23753.171,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Coal,NA,11423.981,11595.946,11692.197,11694.97,11315.686,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Oil,NA,5351.065,5462.055,5790.806,6167.075,6581.418,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Natural gas,NA,3702.526,3842.206,4327.346,4801.352,5856.171,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Power sector,Power sector,9566.78,9765.97,10024.8,10229,10420.5,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Coal,NA,7323.32,7498.44,7739.1,7863.73,7734.94,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Oil,NA,489.884,498.41,462.275,400.787,345.406,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Natural gas,NA,1753.56,1769.13,1823.44,1964.5,2340.14,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Final consumption,Final consumption,10019.5,10238.5,10782,11345.5,12160.8,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Coal,NA,3877.07,3881.19,3738.54,3622.99,3381,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Oil,NA,4570.58,4667.31,5030.05,5442.06,5909.69,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Oil,Transport,3165.36,3217.33,3576.61,3951.88,4359.91,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Natural gas,NA,1571.83,1689.98,2013.37,2280.49,2870.14,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Industry,NA,NA,NA,NA,NA,NA,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Transport,NA,NA,NA,NA,NA,NA,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Non-OECD,Buildings,NA,NA,NA,NA,NA,NA,NonOECD_El_CO2_Ind
WEO2020,NA,model_indicator,million,SPS,Non-OECD,Population (million),NA,6287.5698,6363.3101,6806,7151.4102,7774.7002,NonOECD_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,Non-OECD,Share of World population,NA,0.8285,0.8295,0.836,0.8409,0.8493,NonOECD_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SPS,Non-OECD,"GDP ($2019 billion, PPP)",NA,77417.2969,80261.6016,99747,122706,178119,NonOECD_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,Non-OECD,Share of World GDP,NA,0.5606,0.5654,0.5983,0.6271,0.6738,NonOECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Non-OECD,"GDP per capita ($2019, PPP)",NA,12312.7998,12613.2002,14655.7002,17158.4004,22910.0996,NonOECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Non-OECD,"GDP ($2019 billion, MER)",NA,32182.3008,33409,41590.8008,50713.8008,72347.7031,NonOECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Non-OECD,"TPED/GDP (toe per $1000, PPP)",NA,0.1099,0.1081,0.0941,0.0832,0.0653,NonOECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Non-OECD,"TFC/GDP (toe per $1000, PPP)",NA,0.0743,0.073,0.0645,0.0574,0.0456,NonOECD_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Non-OECD,TPED per capita (toe),NA,1.3535,1.3634,1.3795,1.4269,1.4958,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Total generation,Total generation,15448.7002,15948.5,17911.69922,20149.40039,25769.90039,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Coal,NA,7263.11,7363.79,6386.61,4657.11,1817.34,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Oil,NA,580.317,596.876,421.575,284.953,174.328,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Natural gas,NA,3011.22,3054.67,3410.25,3609.9,3189.54,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Nuclear,NA,731.244,783.115,1023.79,1456.83,2322.15,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Renewables,NA,3860.59,4147.85,6667.31,10138.5,18264.4,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Renewables,Hydro,2783.28,2907.41,3256.74,3861.11,4915.39,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Renewables,Bioenergy,262.676,287.504,503.647,700.846,1326.31,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Renewables,Wind,528.39,587.406,1410.19,2465.65,4804.7,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Renewables,Geothermal,34.105,35.858,84.281,191.878,387.258,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Renewables,Solar PV,249.62,323.934,1388.42,2823.35,6230.85,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Renewables,CSP,2.511,5.727,23.777,94.451,593.003,NonOECD_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Non-OECD,Renewables,Marine,0.011,0.013,0.256,1.205,6.923,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Total capacity,Total capacity,4052.57,4251.22,5774.17,7412.19,11036.1,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Coal,NA,1518.81,1570.79,1562.05,1387.06,973.286,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Oil,NA,266.971,268.429,242.069,216.49,192.827,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Natural gas,NA,803.152,832.761,997.67,1074.21,1151.88,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Nuclear,NA,112.321,115.76,149.562,209.047,316.515,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Renewables,NA,1350.03,1461.54,2784.28,4414.33,7974.89,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Renewables,Hydro,797.963,811.006,981.672,1157.62,1462.06,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Renewables,Bioenergy,61.655,67.619,106.494,143.41,254.938,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Renewables,Wind,254.548,287.357,648.73,1068.97,1907.48,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Renewables,Geothermal,5.333,5.873,13.605,29.6,56.958,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Renewables,Solar PV,228.948,287.75,1024.24,1980.93,4095.37,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Renewables,CSP,1.578,1.928,9.427,33.278,195.264,NonOECD_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Non-OECD,Renewables,Marine,0.007,0.009,0.116,0.52,2.808,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Non-OECD,Total CO2,Total CO2,20477.572,20900.086,19391.099,16646.862,10536.691,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Non-OECD,Coal,NA,11423.981,11595.936,9935.174,7444.786,3104.212,NonOECD_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Non-OECD,Oil,NA,5351.065,5461.962,5348.641,5086.254,3891.636,NonOECD_El_CO2_Ind
